Year,Location,LocYr,Block,Row,Range,Plot,Line,Entry,RhizoShootDryWt,HeadingDate,MaturityDate,GrainFill,PlantHeight,TillerNumber,Biomass,HarvestIndex,Yield,TestWeight,Plump,Protein,GrainMoisture
2022,BZ,BZ22,8,18,8,819,09N2-65,168,2.718,187,215,28,31.1023622,611.4048718,864.7011758,0.428282828,5346.72,53.5,84.9,11.39,
2022,BZ,BZ22,8,17,8,820,08WA-58,135,2.668,187,214,27,29.33070866,740.0604578,1255.790089,0.374953959,5149.14,53.1,85,13.18,
2022,BZ,BZ22,8,16,8,821,06MT-93,3,2.518,186,215,29,29.92125984,758.0426984,1447.387777,0.388870704,6219.65,54.8,93.9,12.55,
2022,BZ,BZ22,8,15,8,822,09N2-58,162,3.468,182,215,33,27.75590551,776.8632205,1138.104618,0.412286689,5841.5,53.2,91.8,12.34,
2022,BZ,BZ22,8,14,8,823,07AB-89,34,1.985,190,217,27,23.81889764,924.5325583,1123.035137,0.524455206,5840.64,54.9,91.8,13.21,
2022,BZ,BZ22,9,1,9,901,Hockett,234,2.418,184,212,28,30.51181102,660.745229,1061.322024,0.248249027,4571.96,53.3,78.7,11.88,
2022,BZ,BZ22,9,2,9,902,07N2-64,59,2.368,178,216,38,28.54330709,879.115462,1064.192401,0.58173913,6026.73,52.4,88.6,10.87,
2022,BZ,BZ22,9,3,9,903,Lavina,235,2.568,185,211,26,29.13385827,694.2499752,1208.428863,0.297307002,5748.96,47.2,27,12.12,
2022,BZ,BZ22,9,4,9,904,Odyssey,237,2.152,190,221,31,23.03149606,1246.099947,1138.104618,0.539172749,5870.68,51.1,85.5,11.26,
2022,BZ,BZ22,9,5,9,905,08AB-23,75,3.152,189,215,26,24.01574803,1278.017329,1260.81325,0.198050682,5538.77,53.7,83.8,12.28,
2022,BZ,BZ22,9,6,9,906,06N2-64,17,2.218,182,209,27,17.51968504,475.1629259,1087.873015,0.348505747,3592.72,51.7,63.3,13.14,
2022,BZ,BZ22,9,7,9,907,08N2-53,105,2.852,178,213,35,21.25984252,976.4598493,958.7060339,0.603703704,3666.31,52.4,81.4,12.22,
2022,BZ,BZ22,9,8,9,908,06N2-31,9,2.302,182,217,35,23.03149606,837.3817378,886.2290059,0.47664042,5232.76,54.1,86.6,12,
2022,BZ,BZ22,9,9,9,909,08N2-17,90,2.102,187,217,30,28.1496063,690.0075733,1083.567448,0.418867925,4851.65,52.3,90.3,12.21,
2022,BZ,BZ22,9,10,9,910,08MT-28,84,3.202,189,216,27,27.75590551,521.6734851,957.2708452,0.603814714,4946.46,51.6,83.9,12.46,
2022,BZ,BZ22,9,11,9,911,2MS14_3312-020,204,2.402,185,216,31,28.74015748,797.5328026,975.928298,0.390537634,4524.09,50,71.7,11.55,
2022,BZ,BZ22,9,12,9,912,09AB-25,136,2.702,191,216,25,29.92125984,663.9198277,985.2570244,0.459838275,5403.21,52.8,79.4,12.18,
2022,BZ,BZ22,9,12,10,913,09N2-84,175,2.102,183,218,35,24.80314961,799.9741666,1333.290278,0.525777778,4976.98,53.3,91.3,11.51,
2022,BZ,BZ22,9,11,10,914,09AB-54,140,2.002,190,217,27,28.74015748,769.9475236,983.8218357,0.364347826,5795.23,54.2,71.1,12.36,
2022,BZ,BZ22,9,10,10,915,09MT-76,148,2.052,189,222,33,29.52755906,933.2869532,1154.609288,0.456351039,6008.14,53.7,86.4,10.98,
2022,BZ,BZ22,9,9,10,916,06N2-79,19,3.202,184,217,33,26.57480315,622.8027186,1123.752731,0.546024096,5038.5,53,95.2,13.24,
2022,BZ,BZ22,9,8,10,917,2MS14_3328-025,217,1.935,179,213,34,26.37795276,700.7388039,1240.003014,0.320884521,4327.03,51.8,85.6,13.22,
2022,BZ,BZ22,9,7,10,918,Merit57,236,1.968,187,215,28,28.93700787,580.9967825,947.9421188,0.411612903,4854.14,49.5,68.2,12.11,
2022,BZ,BZ22,9,6,10,919,06N2-49,12,2.502,180,215,35,24.60629921,671.0448499,920.673534,0.427405248,4398.52,50.5,80.5,12.66,
2022,BZ,BZ22,9,5,10,920,07AB-63,29,2.202,186,212,26,27.16535433,788.094833,898.4281096,0.697660819,6206.07,54,88.5,13,
2022,BZ,BZ22,9,4,10,921,08N2-77,113,2.702,182,214,32,24.21259843,620.4637775,1183.313061,0.542322097,4148.11,52,72.6,11.9,
2022,BZ,BZ22,9,3,10,922,08WA-53,134,2.768,183,214,31,24.21259843,854.8484916,1133.799052,0.386111111,5177.63,53.7,81.4,12.36,
2022,BZ,BZ22,9,2,10,923,08N2-79,115,2.202,182,218,36,27.95275591,817.8317275,1140.974995,0.406643357,5403.73,52.8,86.9,11.5,
2022,BZ,BZ22,10,13,9,1001,08N2-23,95,2.735,187,220,33,25.19685039,928.3629853,1190.489005,0.567889908,5388.18,55,85.4,10.5,
2022,BZ,BZ22,10,14,9,1002,Odyssey,237,2.935,190,218,28,23.03149606,1049.738001,1102.224901,0.468095238,5978.46,52.7,90.9,10.84,
2022,BZ,BZ22,10,15,9,1003,08WA-21,126,2.735,187,214,27,29.33070866,738.904714,1219.192778,0.48219697,5612.17,56.3,84.5,12.23,
2022,BZ,BZ22,10,16,9,1004,09N2-18,153,4.818,180,213,33,22.63779528,806.2575301,1039.794194,0.605882353,4726.27,48,89.7,11.38,
2022,BZ,BZ22,10,17,9,1005,08AB-34,78,3.218,189,217,28,26.77165354,926.4734718,1089.308203,0.372680412,5466.8,52.6,89.5,12.55,
2022,BZ,BZ22,10,18,9,1006,07N2-14,41,2.802,181,214,33,21.8503937,870.6594817,938.6133925,0.51719457,3672.41,53.6,80.6,12.54,
2022,BZ,BZ22,10,19,9,1007,07N2-17,43,3.352,182,215,33,23.42519685,810.0220501,1088.590609,0.494736842,5306.19,54,78.8,12.59,
2022,BZ,BZ22,10,20,9,1008,07AB-85,33,4.268,187,213,26,28.93700787,596.001963,1155.326882,0.403968254,5309.65,54.5,90.5,12.97,
2022,BZ,BZ22,10,21,9,1009,08N2-51,103,2.852,178,214,36,23.42519685,1100.998287,1097.201741,0.516608997,4738.3,51.7,86.4,12.02,
2022,BZ,BZ22,10,22,9,1010,2MS14_3301-016,185,3.318,185,217,32,25,779.1024228,1176.854712,0.508013937,5504.08,53.4,93.1,11.21,
2022,BZ,BZ22,10,23,9,1011,09AB-59,141,4.302,187,216,29,28.1496063,844.7204527,1315.350419,0.527706422,5645.51,54,81.3,11.19,
2022,BZ,BZ22,10,24,9,1012,08WA-48,133,3.152,187,212,25,25,840.008674,1031.183062,0.476404494,4116.38,51.8,70.2,12.62,
2022,BZ,BZ22,10,24,10,1013,2MS14_3306-013,192,3.002,185,213,28,30.31496063,567.9452665,904.1688643,0.36080402,4692.46,53,91.6,11.66,
2022,BZ,BZ22,10,23,10,1014,09N2-60,163,1.602,185,212,27,28.54330709,668.6567557,984.53943,0.305854801,4900.62,53.1,85.1,12.29,
2022,BZ,BZ22,10,22,10,1015,07N2-21,46,2.252,182,222,40,23.22834646,913.1847931,1017.54877,0.516923077,5079.3,55.1,94,10.84,
2022,BZ,BZ22,10,21,10,1016,Merit57,236,2.152,187,217,30,26.77165354,518.4343085,842.4557513,0.475692308,5233.48,50.9,71.4,11.75,
2022,BZ,BZ22,10,20,10,1017,08N2-95,119,2.302,187,212,25,25.59055118,562.4145614,899.8632983,0.403571429,5707.25,54.4,88.8,12.38,
2022,BZ,BZ22,10,19,10,1018,2MS14_3306-007,191,2.485,182,216,34,27.55905512,688.8905633,895.5577323,0.513609467,5412.85,52.1,92.7,11.35,
2022,BZ,BZ22,10,18,10,1019,Hockett,234,1.835,185,212,27,25.39370079,644.9448636,805.1408458,0.482170543,4689.28,53,78.5,11.54,
2022,BZ,BZ22,10,17,10,1020,06N2-51,13,2.502,182,221,39,24.01574803,907.4295123,1055.581269,0.569473684,5204.69,54.1,88.8,12.14,
2022,BZ,BZ22,10,16,10,1021,Lavina,235,2.035,185,213,28,26.37795276,903.4677664,827.3862703,0.455747126,5148.01,46.4,45.3,11.63,
2022,BZ,BZ22,10,15,10,1022,09N2-72,173,1.818,185,217,32,27.36220472,784.6819323,886.2290059,0.386979167,5548.23,53.7,79.9,11.61,
2022,BZ,BZ22,10,14,10,1023,07N2-23,47,2.368,182,222,40,26.57480315,817.5193481,1090.025798,0.53,5577.2,54.6,93.3,11.66,
2022,BZ,BZ22,11,1,11,1101,08MT-60,87,2.152,187,212,25,31.88976378,750.1620797,1300.280938,0.341538462,4687.37,54.3,85.7,14.85,
2022,BZ,BZ22,11,2,11,1102,2MS14_3302-011,187,2.252,182,213,31,23.03149606,979.0807355,1209.864052,0.5522158,5086.32,54,82.1,12.64,
2022,BZ,BZ22,11,3,11,1103,06N2-81,20,2.252,180,220,40,24.80314961,624.7651119,1067.780373,0.511702128,4608.74,54,91.4,11.89,
2022,BZ,BZ22,11,4,11,1104,09AB-87,142,2.218,187,215,28,27.75590551,881.5687668,1198.382542,0.350804598,4555.74,48.9,59.8,13.15,
2022,BZ,BZ22,11,5,11,1105,08AB-14,72,2.418,191,215,24,25.98425197,1091.61783,1312.480042,0.30483559,4541.77,48.7,44.7,12.33,
2022,BZ,BZ22,11,6,11,1106,2MS14_3308-025,196,2.768,183,214,31,28.54330709,635.924393,994.5857507,0.415856777,5607.56,53.5,77.6,12.26,
2022,BZ,BZ22,11,7,11,1107,Odyssey,237,2.485,187,220,33,21.45669291,1036.42504,1400.744145,0.469955157,5659.36,51.7,86.1,11.65,
2022,BZ,BZ22,11,8,11,1108,09N2-91,178,1.718,187,214,27,25.59055118,870.7440755,1102.942496,0.393927126,4485.73,52.1,81.2,11.79,
2022,BZ,BZ22,11,9,11,1109,06WA-90,24,2.102,184,215,31,28.74015748,854.2574472,1122.317543,0.405774278,5984.47,54.2,77,11.41,
2022,BZ,BZ22,11,10,11,1110,Lavina,235,1.618,185,212,27,29.13385827,1114.381794,1326.114334,0.500168067,5304.61,47.3,29.7,12.54,
2022,BZ,BZ22,11,11,11,1111,09N2-31,156,2.202,183,219,36,26.18110236,888.9230884,1284.493863,0.462975779,5839.72,54.5,88.5,11.19,
2022,BZ,BZ22,11,12,11,1112,2MS14_3342-010,228,2.535,182,213,31,26.37795276,836.8550151,1319.655985,0.355447154,6074.52,54.4,83.9,12.03,
2022,BZ,BZ22,11,12,12,1113,07N2-19,44,3.152,176,215,39,23.42519685,783.1171673,1042.664571,0.507725322,4399.59,54.4,90.6,13.09,
2022,BZ,BZ22,11,11,12,1114,08WA-16,124,3.118,187,213,26,27.16535433,706.6849634,1255.072495,0.411261261,5773.58,52.1,80.5,12.37,
2022,BZ,BZ22,11,10,12,1115,09WA-10,181,2.168,185,215,30,26.37795276,764.4268092,907.756836,0.543684211,5404.76,52,82.1,12.55,
2022,BZ,BZ22,11,9,12,1116,06N2-15,6,2.268,181,217,36,25.19685039,902.5338392,990.2801847,0.535696203,4609.22,53.7,93,12.34,
2022,BZ,BZ22,11,8,12,1117,09N2-86,176,2.352,190,216,26,25.78740157,701.4146154,1143.845373,0.409433962,4969.56,47.9,28.1,11.58,
2022,BZ,BZ22,11,7,12,1118,09N2-21,154,2.485,182,214,32,27.16535433,816.6289236,1081.414665,0.328604119,5119.43,51,79.2,11.47,
2022,BZ,BZ22,11,6,12,1119,Hockett,234,3.785,184,213,29,27.95275591,672.9024037,844.6085343,0.262637363,4683.08,52.2,74.3,12.14,
2022,BZ,BZ22,11,5,12,1120,07N2-37,52,4.085,177,217,40,23.81889764,814.5084873,988.1274017,0.563123644,4481.78,52.8,76,12.45,
2022,BZ,BZ22,11,4,12,1121,Merit57,236,3.335,187,216,29,27.95275591,732.1650022,828.1038646,0.376829268,4648.72,49.2,62.3,12.43,
2022,BZ,BZ22,11,3,12,1122,08AB-07,68,3.485,189,215,26,26.77165354,560.5124813,1019.701553,0.297251586,3757.03,46.3,59.4,12.95,
2022,BZ,BZ22,11,2,12,1123,06N2-35,10,3.735,182,217,35,26.96850394,749.6883197,921.3911284,0.537007874,4815.95,53.6,95.1,12.12,
2022,BZ,BZ22,12,13,11,1201,2MS14_3304-022,189,3.568,186,215,29,27.95275591,779.359744,1132.363863,0.478947368,5832.22,55.7,94.9,12.05,
2022,BZ,BZ22,12,14,11,1202,07AB-55,26,2.552,189,215,26,31.49606299,669.7547143,1090.743392,0.402339181,6011.18,55.5,87.2,12.13,
2022,BZ,BZ22,12,15,11,1203,2MS14_3342-013,229,4.102,185,214,29,25.19685039,804.1316872,1083.567448,0.437105751,4511.34,52,80.3,11.54,
2022,BZ,BZ22,12,16,11,1204,Merit57,236,3.068,187,213,26,26.18110236,770.0561449,1195.512165,0.38099839,4311.15,48.6,65.8,11.23,
2022,BZ,BZ22,12,17,11,1205,Hockett,234,3.052,185,211,26,25.98425197,785.3401072,1263.683627,0.270433145,4245.96,51.7,73.1,11.79,
2022,BZ,BZ22,12,18,11,1206,2MS14_3342-009,227,3.402,185,213,28,26.37795276,883.6681518,1305.304099,0.376402321,5015.38,54.4,88.6,11.81,
2022,BZ,BZ22,12,19,11,1207,2MS14_3310-009,198,3.185,186,212,26,31.49606299,776.5675441,1423.707164,0.595636364,4319.61,53,85.9,11.23,
2022,BZ,BZ22,12,20,11,1208,07AB-92,36,3.368,186,212,26,28.93700787,674.9810292,1271.577165,0.429109589,5279.44,55.2,91,12.09,
2022,BZ,BZ22,12,21,11,1209,08N2-42,99,3.585,180,221,41,25.39370079,612.5495658,884.7938172,0.537435897,4320.42,52.2,90.1,11.32,
2022,BZ,BZ22,12,22,11,1210,Lavina,235,2.785,185,210,25,27.95275591,948.803232,862.5483928,0.505333333,4855.17,50,48.6,11.92,
2022,BZ,BZ22,12,23,11,1211,07N2-20,45,3.068,178,214,36,23.03149606,843.9569257,917.8031567,0.45,4021.32,55.2,89.1,12.64,
2022,BZ,BZ22,12,24,11,1212,09MT-88,149,2.685,187,215,28,27.95275591,1020.770797,1313.915231,0.39561753,4490.52,52.6,77.2,10.98,
2022,BZ,BZ22,12,24,12,1213,07AB-56,27,2.602,187,211,24,27.55905512,815.1265248,1157.479665,0.415694165,4701.07,54.9,95.8,13.17,
2022,BZ,BZ22,12,23,12,1214,09MT-92,150,3.185,184,214,30,25.19685039,643.0615916,1064.909996,0.55942029,4574.76,53.9,95.5,12.74,
2022,BZ,BZ22,12,22,12,1215,06WA-58,23,3.185,186,210,24,26.96850394,905.5577566,1169.678769,0.356129032,5119.58,53.4,61.2,12.63,
2022,BZ,BZ22,12,21,12,1216,08N2-21,93,3.952,182,217,35,27.16535433,1085.115201,1383.521881,0.506184012,5170.57,52.8,83.8,11.11,
2022,BZ,BZ22,12,20,12,1217,08AB-02,66,3.235,191,210,19,25.98425197,1134.179464,1307.456882,0.358072289,4648.42,46.3,50.1,12.45,
2022,BZ,BZ22,12,19,12,1218,Odyssey,237,2.618,190,219,29,22.44094488,1137.885353,1170.396363,0.561574074,5459.24,51.1,84,11.43,
2022,BZ,BZ22,12,18,12,1219,08MT-31,85,3.218,187,213,26,25.19685039,708.132847,1042.664571,0.352693208,5149.7,53.4,84.9,12.35,
2022,BZ,BZ22,12,17,12,1220,08WA-27,129,3.235,185,213,28,25.39370079,1099.575322,1429.447919,0.466801619,5470.22,52.6,72.9,11.98,
2022,BZ,BZ22,12,16,12,1221,2MS14_3342-004,226,2.852,185,214,29,28.54330709,639.4256203,1031.900656,0.490598291,5450.74,53.7,91.3,11.57,
2022,BZ,BZ22,12,15,12,1222,06N2-26,8,3.768,178,214,36,27.36220472,703.4828811,880.4882512,0.465463918,4962.19,54.2,95.8,11.8,
2022,BZ,BZ22,12,14,12,1223,06WA-39,22,3.435,187,217,30,26.18110236,700.0404354,1064.909996,0.552988048,5989.43,52.4,91.2,12.36,
2022,MO,MO22,1,,,101,2MS14_3302-026,188,,186,210,24,21,,,,1210.5198,52.5,,14.5,9.9
2022,MO,MO22,1,,,102,2MS14_3340-025,225,,189,210,21,24,,,,1721.62816,49.1,,12.6,10.6
2022,MO,MO22,1,,,103,08AB-48,81,,191,210,19,22,,,,1681.2775,50.5,,12.6,10.7
2022,MO,MO22,1,,,104,08N2-68,109,,188,210,22,20,,,,1513.14975,51,,11.4,10.6
2022,MO,MO22,1,,,105,2MS14_3335-007,218,,187,209,22,23,,,,2098.23432,52.2,,11.8,9.4
2022,MO,MO22,1,,,106,07AB-80,30,,189,210,21,24,,,,2353.7885,52.2,,16.4,9.4
2022,MO,MO22,1,,,107,08AB-46,79,,187,211,24,20,,,,1936.83168,50.3,,13.8,10.2
2022,MO,MO22,1,,,108,09N2-37,157,,185,211,26,22,,,,2562.26691,55.1,,12.1,9.9
2022,MO,MO22,1,,,109,09N2-51,161,,191,212,21,21,,,,2239.46163,52.7,,12.5,10
2022,MO,MO22,1,,,110,Lavina,235,,187,211,24,20,,,,,49.3,,16,10
2022,MO,MO22,1,,,111,09N2-38,158,,189,209,20,20,,,,1923.38146,53.2,,11.5,9.6
2022,MO,MO22,1,,,112,Odyssey,237,,189,212,23,19,,,,1721.62816,53.7,,10,9.3
2022,MO,MO22,1,,,113,2MS14_3336-002,219,,185,211,26,21,,,,2737.11977,53.9,,11.7,9.4
2022,MO,MO22,1,,,114,09MT-37,145,,184,210,26,21,,,,1883.0308,55,,9.2,9.6
2022,MO,MO22,1,,,115,2MS14_3346-002,233,,189,209,20,23,,,,1950.2819,52,,13.2,9.3
2022,MO,MO22,1,,,116,08AB-01,65,,191,209,18,16,,,,1385.37266,47.4,,15.6,10.2
2022,MO,MO22,1,,,117,2MS14_3316-005,208,,189,214,25,17,,,,1620.75151,51,,12.4,10.2
2022,MO,MO22,1,,,118,Hockett,234,,189,210,21,20,,,,1694.72772,52.5,,12.4,10.1
2022,MO,MO22,1,,,119,Merit57,236,,191,211,20,19,,,,1392.09777,48.8,,14.2,9.9
2022,MO,MO22,1,,,120,09N2-64,167,,188,208,20,23,,,,1472.79909,49.6,,15.8,9.9
2022,MO,MO22,1,,,121,08N2-90,117,,188,210,22,17,,,,1533.32508,52.2,,12.6,10.3
2022,MO,MO22,1,,,122,07N2-47,57,,189,210,21,19,,,,1163.44403,52,,13.6,10.4
2022,MO,MO22,1,,,123,09WA-39,183,,188,209,21,22,,,,1418.99821,48.9,,15.2,10.8
2022,MO,MO22,1,,,124,08N2-47,100,,187,208,21,20,,,,2199.11097,52.4,,12.4,9.9
2022,MO,MO22,2,,,201,07AB-91,35,,187,210,23,20,,,,2690.044,52.9,,10.6,10
2022,MO,MO22,2,,,202,2MS14_3342-018,230,,187,210,23,23,,,,2367.23872,50.7,,14.1,10.3
2022,MO,MO22,2,,,203,2MS14_3340-022,224,,188,213,25,22,,,,2320.16295,52.6,,11.5,9.9
2022,MO,MO22,2,,,204,09N2-39,159,,186,213,27,22,,,,2548.81669,54.9,,10.5,10
2022,MO,MO22,2,,,205,09N2-48,160,,185,212,27,24,,,,2629.51801,53.8,,11.9,10.3
2022,MO,MO22,2,,,206,08AB-24,76,,187,212,25,23,,,,2548.81669,49.3,,15.3,10.6
2022,MO,MO22,2,,,207,06WA-38,21,,184,213,29,21,,,,2347.06339,53.2,,,
2022,MO,MO22,2,,,208,2MS14_3317-016,212,,187,215,28,23,,,,1916.65635,54.2,,11.4,9.4
2022,MO,MO22,2,,,209,Hockett,234,,185,210,25,22,,,,2340.33828,54.1,,11.2,9.9
2022,MO,MO22,2,,,210,09MT-93,151,,186,213,27,21,,,,1883.0308,54.4,,9.6,9.4
2022,MO,MO22,2,,,211,Lavina,235,,186,212,26,19,,,,,49.3,,16,10
2022,MO,MO22,2,,,212,07AB-51,25,,187,213,26,22,,,,2219.2863,51.8,,12.6,9.4
2022,MO,MO22,2,,,213,2MS14_3336-016,220,,186,213,27,20,,,,2710.21933,54.6,,11.3,9.6
2022,MO,MO22,2,,,214,2MS14_3310-012,199,,185,213,28,21,,,,2831.27131,53.1,,12.3,9.8
2022,MO,MO22,2,,,215,08N2-93,118,,184,214,30,23,,,,2891.7973,54.5,,12.6,9.7
2022,MO,MO22,2,,,216,09AB-51,139,,189,215,26,20,,,,1802.32948,51.5,,11.3,10.2
2022,MO,MO22,2,,,217,Merit57,236,,191,215,24,18,,,,2091.50921,51.5,,11.7,9.9
2022,MO,MO22,2,,,218,2MS14_3310-019,202,,189,213,24,26,,,,2104.95943,53.1,,12.5,9.3
2022,MO,MO22,2,,,219,07AB-84,32,,190,213,23,26,,,,2945.59818,52.1,,13.6,10.7
2022,MO,MO22,2,,,220,Odyssey,237,,189,213,24,22,,,,2911.97263,52.4,,11.7,10.1
2022,MO,MO22,2,,,221,07N2-45,55,,189,214,25,22,,,,2071.33388,53.7,,11.1,9.8
2022,MO,MO22,2,,,222,09N2-68,171,,188,215,27,25,,,,2226.01141,54.4,,10.5,9.5
2022,MO,MO22,2,,,223,09N2-96,180,,188,215,27,23,,,,2542.09158,51.5,,12.6,10
2022,MO,MO22,2,,,224,08N2-54,106,,186,214,28,23,,,,2427.76471,53.8,,13.1,10.2
2022,MO,MO22,3,,,301,08N2-71,112,,186,208,22,21,,,,1371.92244,50.9,,14.1,10.5
2022,MO,MO22,3,,,302,06N2-47,11,,188,209,21,16,,,,981.86606,54,,13.6,10.7
2022,MO,MO22,3,,,303,09WA-30,182,,190,210,20,15,,,,531.28369,40.3,,17,10.6
2022,MO,MO22,3,,,304,2MS14_3317-025,214,,189,209,20,20,,,,1062.56738,52.3,,15.1,10.8
2022,MO,MO22,3,,,305,09MT-75,147,,190,210,20,21,,,,1028.94183,52,,13.6,9.9
2022,MO,MO22,3,,,306,2MS14_3306-017,193,,189,211,22,18,,,,847.36386,50.6,,13.1,9.4
2022,MO,MO22,3,,,307,2MS14_3324-018,216,,190,209,19,20,,,,1472.79909,51.4,,13,9.7
2022,MO,MO22,3,,,308,09N2-61,164,,191,209,18,19,,,,813.73831,48.9,,13.9,10.2
2022,MO,MO22,3,,,309,Merit57,236,,190,210,20,21,,,,1418.99821,48.6,,13.7,10.2
2022,MO,MO22,3,,,310,Odyssey,237,,190,211,21,19,,,,1614.0264,51,,11.5,10.2
2022,MO,MO22,3,,,311,09AB-27,137,,191,210,19,21,,,,1405.54799,51,,13.7,9.5
2022,MO,MO22,3,,,312,2MS14_3340-013,223,,191,209,18,20,,,,1647.65195,50,,12.9,9.8
2022,MO,MO22,3,,,313,06N2-14,5,,189,210,21,20,,,,2481.56559,53.2,,10,10.4
2022,MO,MO22,3,,,314,08N2-70,111,,188,211,23,21,,,,2098.23432,53.2,,11,9.6
2022,MO,MO22,3,,,315,08N2-69,110,,186,211,25,21,,,,1889.75591,53.1,,10.7,9.8
2022,MO,MO22,3,,,316,09MT-34,144,,185,209,24,19,,,,1365.19733,54.4,,10.3,10.3
2022,MO,MO22,3,,,317,06N2-67,18,,187,210,23,19,,,,1324.84667,53,,11.9,10.4
2022,MO,MO22,3,,,318,07AB-59,28,,191,209,18,20,,,,887.71452,48.9,,12.9,10.3
2022,MO,MO22,3,,,319,08N2-78,114,,186,210,24,21,,,,1486.24931,53.5,,11.7,9.4
2022,MO,MO22,3,,,320,08WA-11,122,,187,209,22,20,,,,1688.00261,49.3,,13.6,9.8
2022,MO,MO22,3,,,321,07BA-94,38,,189,210,21,18,,,,719.58677,46.5,,16.1,10.8
2022,MO,MO22,3,,,322,Lavina,235,,189,210,21,21,,,,,49.3,,16,10
2022,MO,MO22,3,,,323,09AB-29,138,,187,209,22,19,,,,1028.94183,48.1,,14.2,9.8
2022,MO,MO22,3,,,324,Hockett,234,,186,209,23,20,,,,1519.87486,51,,15.8,10.6
2022,MO,MO22,4,,,401,08AB-17,73,,190,213,23,21,,,,2158.76031,49.4,,14.2,10.4
2022,MO,MO22,4,,,402,2MS14_3317-014,211,,189,214,25,22,,,,2057.88366,51.7,,13.7,10
2022,MO,MO22,4,,,403,06AB-08,1,,188,214,26,20,,,,1923.38146,50.1,,13.7,10.1
2022,MO,MO22,4,,,404,08N2-82,116,,189,215,26,19,,,,1708.17794,53.5,,12.5,9.6
2022,MO,MO22,4,,,405,08AB-31,77,,190,213,23,23,,,,2333.61317,52.2,,12,9.8
2022,MO,MO22,4,,,406,09N2-93,179,,189,214,25,23,,,,2548.81669,53.3,,10.7,10
2022,MO,MO22,4,,,407,Lavina,235,,189,213,24,20,,,,,47.2,,14,9.6
2022,MO,MO22,4,,,408,2MS14_3310-017,200,,189,215,26,21,,,,1963.73212,52.2,,11.5,10
2022,MO,MO22,4,,,409,2MS14_3312-012,203,,188,214,26,19,,,,2676.59378,55,,9.6,10.1
2022,MO,MO22,4,,,410,2MS14_3316-020,209,,186,213,27,20,,,,1876.30569,52,,13.8,10
2022,MO,MO22,4,,,411,07N2-01,40,,188,213,25,18,,,,2064.60877,54,,12.4,9.9
2022,MO,MO22,4,,,412,08WA-46,132,,191,213,22,20,,,,2010.80789,49.9,,12.6,9.6
2022,MO,MO22,4,,,413,07AB-81,31,,191,213,22,18,,,,2044.43344,50.5,,12,9.7
2022,MO,MO22,4,,,414,Odyssey,237,,190,214,24,21,,,,2421.0396,53,,12.9,10.1
2022,MO,MO22,4,,,415,08AB-47,80,,190,215,25,21,,,,2421.0396,49.7,,13.3,10
2022,MO,MO22,4,,,416,2MS14_3310-018,201,,192,215,23,20,,,,2044.43344,52.3,,10.1,10.1
2022,MO,MO22,4,,,417,Merit57,236,,191,214,23,19,,,,1909.93124,49.8,,11.8,9.7
2022,MO,MO22,4,,,418,2MS14_3305-002,190,,192,213,21,20,,,,1782.15415,51.8,,12.2,9.9
2022,MO,MO22,4,,,419,08MT-11,83,,190,213,23,20,,,,1835.95503,51.8,,12.1,10.3
2022,MO,MO22,4,,,420,07N2-56,58,,189,213,24,19,,,,1190.34447,55.2,,12.4,10.1
2022,MO,MO22,4,,,421,2MS14_3315-015,207,,190,213,23,20,,,,1647.65195,51.4,,12,10.1
2022,MO,MO22,4,,,422,Hockett,234,,190,213,23,21,,,,2306.71273,52.8,,12.7,9.7
2022,MO,MO22,4,,,423,06N2-54,15,,186,214,28,25,,,,2959.0484,52.6,,12.9,10.2
2022,MO,MO22,4,,,424,07AB-93,37,,187,213,26,24,,,,1997.35767,51.2,,13.9,10.2
2022,MO,MO22,5,,,501,08N2-66,108,,191,214,23,20,,,,1102.91804,48.9,,18.1,10.4
2022,MO,MO22,5,,,502,07N2-25,48,,189,210,21,20,,,,1049.11716,52.5,,13.9,9.9
2022,MO,MO22,5,,,503,Lavina,235,,187,210,23,21,,,,,49.3,,16,10
2022,MO,MO22,5,,,504,2MS14_3317-018,213,,185,209,24,21,,,,1506.42464,51.4,,14.3,9.9
2022,MO,MO22,5,,,505,Merit57,236,,190,210,20,21,,,,1418.99821,47.8,,16.6,10.2
2022,MO,MO22,5,,,506,08AB-05,67,,192,211,19,19,,,,1318.12156,51.1,,17.3,10.1
2022,MO,MO22,5,,,507,Odyssey,237,,190,210,20,19,,,,1997.35767,51.8,,12.3,9.7
2022,MO,MO22,5,,,508,07WA-45,64,,188,209,21,20,,,,1526.59997,48.6,,12.4,10.4
2022,MO,MO22,5,,,509,Hockett,234,,189,210,21,19,,,,1869.58058,53.6,,11.9,9.4
2022,MO,MO22,5,,,510,09MT-62,146,,191,211,20,22,,,,1432.44843,52.5,,12,9.5
2022,MO,MO22,5,,,511,2MS14_3309-029,197,,190,214,24,18,,,,1735.07838,53.1,,11.9,9.9
2022,MO,MO22,5,,,512,09N2-63,166,,190,209,19,19,,,,1526.59997,54.2,,9.9,9.9
2022,MO,MO22,5,,,513,09N2-16,152,,188,211,23,21,,,,2259.63696,55.4,,10.1,10
2022,MO,MO22,5,,,514,06N2-02,4,,187,210,23,20,,,,1701.45283,55.2,,11.3,9.8
2022,MO,MO22,5,,,515,08N2-36,98,,186,209,23,19,,,,2246.18674,53.3,,13.9,9.7
